season,week,date,type,team,trade_partner,player_added,position_added,value_added,player_dropped,position_dropped,value_dropped,faab_bid,waiver_priority,value,trade_initiator,items_gained,items_lost,transaction_id,service_key
2016,8,2016-10-26 09:05:03,add/drop,LFTLR,,Jack Doyle,TE,-13.05,Eric Ebron,TE,3.77,50,,-3.77,0,Jack Doyle (TE/IND) [-13.05],Eric Ebron (TE/DET) [3.77],2267903,359.l.827116.tr.210
2016,7,2016-10-22 21:50:33,add/drop,Chris & Dom,,Jason Myers,K,1.25,Carson Palmer,QB,-1.91,,,1.25,0,Jason Myers (K/JAX) [1.25],Carson Palmer (QB/ARI) [-1.91],2267863,359.l.827116.tr.208
2016,7,2016-10-22 21:32:12,add/drop,Chris & Dom,,Vernon Davis,TE,-6.44,Knile Davis,RB,-58.69,,,0,0,Vernon Davis (TE/WAS) [-6.44],Knile Davis (RB/FA) [-58.69],2267864,359.l.827116.tr.207
2016,7,2016-10-21 03:01:31,add,Pung & Tralie,,Davante Adams,WR,32.69,,,,,,32.69,0,Davante Adams (WR/GB) [32.69],,2267796,359.l.827116.tr.206
2016,7,2016-10-20 20:32:21,add/drop,Team JoeBa,,Bobby Rainey,RB,-59.38,Dennis Pitta,TE,-0,,,0,0,Bobby Rainey (RB/TB) [-59.38],Dennis Pitta (TE/BAL) [-0],2267839,359.l.827116.tr.205
2016,7,2016-10-20 18:40:01,trade,Pung & Tralie,Antdell & Ernie,,,,,,,,,-38.01,1,Doug Martin (RB/TB) [-19.69],Matt Forte (RB/NYJ) [3.88] | Jeremy Hill (RB/CIN) [14.44],2267797,359.l.827116.tr.204
2016,7,2016-10-20 18:40:01,trade,Antdell & Ernie,Pung & Tralie,,,,,,,,,38.01,0,Matt Forte (RB/NYJ) [3.88] | Jeremy Hill (RB/CIN) [14.44],Doug Martin (RB/TB) [-19.69],2267882,359.l.827116.tr.204
2016,7,2016-10-20 18:12:42,drop,Antdell & Ernie,,,,,Eddie Lacy,RB,,,,0,0,,Eddie Lacy (RB/GB),2267883,359.l.827116.tr.203
2016,7,2016-10-20 17:15:31,add/drop,Pung & Tralie,,Mike Davis,RB,-56.88,Bobby Rainey,RB,-59.38,,,0,0,Mike Davis (RB/SF) [-56.88],Bobby Rainey (RB/TB) [-59.38],2267798,359.l.827116.tr.202
2016,7,2016-10-20 17:13:36,add/drop,Nolan & Vinny,,James Starks,RB,-35.25,Bilal Powell,RB,15.44,,,-15.44,0,James Starks (RB/GB) [-35.25],Bilal Powell (RB/NYJ) [15.44],2267647,359.l.827116.tr.201
2016,7,2016-10-19 19:05:24,add/drop,Chris & Dom,,Mike Gillislee,RB,-13.63,Vernon Davis,TE,-6.44,,,0,0,Mike Gillislee (RB/BUF) [-13.63],Vernon Davis (TE/WAS) [-6.44],2267865,359.l.827116.tr.200
2016,7,2016-10-19 16:02:31,add/drop,Pung & Tralie,,Corey Coleman,WR,-44.63,Dwayne Allen,TE,-22.06,,,0,0,Corey Coleman (WR/CLE) [-44.63],Dwayne Allen (TE/IND) [-22.06],2267799,359.l.827116.tr.199
2016,7,2016-10-19 15:58:33,add/drop,Rob & GregBo,,Don Jackson,RB,-60.56,Tyrod Taylor,QB,10.51,,,-10.51,0,Don Jackson (RB/FA) [-60.56],Tyrod Taylor (QB/BUF) [10.51],2267818,359.l.827116.tr.198
2016,7,2016-10-19 13:16:13,add/drop,Frank & Julian,,Kendall Wright,WR,-38.13,Eddie Royal,WR,-69.63,,,0,0,Kendall Wright (WR/FA) [-38.13],Eddie Royal (WR/CHI) [-69.63],2267675,359.l.827116.tr.197
2016,7,2016-10-19 12:34:51,add/drop,Richie,,Baltimore Ravens,DEF,6.88,Pittsburgh Steelers,DEF,0.63,,,6.25,0,Baltimore Ravens (DEF/BAL) [6.88],Pittsburgh Steelers (DEF/PIT) [0.63],2267762,359.l.827116.tr.196
2016,7,2016-10-19 10:12:25,add/drop,Team JoeBa,,Caleb Sturgis,K,3.13,Graham Gano,K,3.13,,,0,0,Caleb Sturgis (K/PHI) [3.13],Graham Gano (K/CAR) [3.13],2267840,359.l.827116.tr.195
2016,7,2016-10-19 09:04:13,add,Nolan & Vinny,,Mohamed Sanu,WR,-25.06,,,,50,,0,0,Mohamed Sanu (WR/ATL) [-25.06],,2267648,359.l.827116.tr.187
2016,7,2016-10-19 09:04:13,add/drop,Frank & Julian,,Jacquizz Rodgers,RB,-28.88,Tavon Austin,WR,-21.94,30,,0,0,Jacquizz Rodgers (RB/FA) [-28.88],Tavon Austin (WR/LAR) [-21.94],2267676,359.l.827116.tr.188
2016,7,2016-10-19 09:04:13,add/drop,Cambrias,,Ty Montgomery,RB,8.06,Davante Adams,WR,32.69,15,,-24.63,0,Ty Montgomery (RB/FA) [8.06],Davante Adams (WR/GB) [32.69],2267733,359.l.827116.tr.189
2016,7,2016-10-19 09:04:13,add/drop,Richie,,Kenny Britt,WR,-7.19,Kenneth Dixon,RB,-10.44,155,,0,0,Kenny Britt (WR/LAR) [-7.19],Kenneth Dixon (RB/FA) [-10.44],2267763,359.l.827116.tr.186
2016,7,2016-10-19 09:04:13,add/drop,Richie,,Jay Ajayi,RB,24.06,Jeremy Langford,RB,-39.94,351,,24.06,0,Jay Ajayi (RB/FA) [24.06],Jeremy Langford (RB/CHI) [-39.94],2267764,359.l.827116.tr.184
2016,7,2016-10-19 09:04:13,add/drop,Team JoeBa,,Kansas City Chiefs,DEF,16.25,Carolina Panthers,DEF,7.5,,,8.75,0,Kansas City Chiefs (DEF/KC) [16.25],Carolina Panthers (DEF/CAR) [7.5],2267841,359.l.827116.tr.191
2016,7,2016-10-19 09:04:13,add/drop,Chris & Dom,,Knile Davis,RB,-58.69,Jeremy Kerley,WR,-33.44,215,,0,0,Knile Davis (RB/FA) [-58.69],Jeremy Kerley (WR/SF) [-33.44],2267866,359.l.827116.tr.185
2016,7,2016-10-19 09:04:13,add,LFTLR,,Chris Ivory,RB,-14.56,,,,,,0,0,Chris Ivory (RB/FA) [-14.56],,2267904,359.l.827116.tr.190
2016,6,2016-10-17 17:11:19,drop,Nolan & Vinny,,,,,Tajae Sharpe,WR,-43.31,,,0,0,,Tajae Sharpe (WR/TEN) [-43.31],2267649,359.l.827116.tr.183
2016,6,2016-10-17 08:00:49,drop,Frank & Julian,,,,,Thomas Rawls,RB,-38.09,,,0,0,,Thomas Rawls (RB/SEA) [-38.09],2267677,359.l.827116.tr.182
2016,6,2016-10-17 08:00:49,trade,Frank & Julian,LFTLR,,,,,,,,,-66.3,0,Tavon Austin (WR/LAR) [-29.15] | Lamar Miller (RB/HOU) [15.13] | Quincy Enunwa (WR/NYJ) [-26.13],Melvin Gordon (RB/LAC) [31.35] | Terrelle Pryor (WR/CLE) [-5.2],2267678,359.l.827116.tr.181
2016,6,2016-10-17 08:00:49,trade,LFTLR,Frank & Julian,,,,,,,,,66.3,1,Melvin Gordon (RB/LAC) [31.35] | Terrelle Pryor (WR/CLE) [-5.2],Tavon Austin (WR/LAR) [-29.15] | Lamar Miller (RB/HOU) [15.13] | Quincy Enunwa (WR/NYJ) [-26.13],2267905,359.l.827116.tr.181
2016,6,2016-10-14 16:25:09,add/drop,Richie,,Derrick Henry,RB,-28.94,Fozzy Whittaker,RB,-63.04,,,0,0,Derrick Henry (RB/TEN) [-28.94],Fozzy Whittaker (RB/CAR) [-63.04],2267765,359.l.827116.tr.180
2016,6,2016-10-14 12:53:56,add/drop,Antdell & Ernie,,Jesse James,TE,-39.26,Derrick Henry,RB,-28.94,,,0,0,Jesse James (TE/PIT) [-39.26],Derrick Henry (RB/TEN) [-28.94],2267884,359.l.827116.tr.179
2016,6,2016-10-14 02:30:19,add/drop,Pung & Tralie,,Hunter Henry,TE,-17.67,Jacquizz Rodgers,RB,-39.19,,,0,0,Hunter Henry (TE/LAC) [-17.67],Jacquizz Rodgers (RB/FA) [-39.19],2267800,359.l.827116.tr.178
2016,6,2016-10-13 12:40:54,add/drop,GaTTa,,Charles Clay,TE,-0,Wendell Smallwood,RB,-50.74,,,0,0,Charles Clay (TE/BUF) [-0],Wendell Smallwood (RB/PHI) [-50.74],2267704,359.l.827116.tr.177
2016,6,2016-10-13 12:35:57,add/drop,GaTTa,,Los Angeles Rams,DEF,-18.56,Las Vegas Raiders,DEF,-3.44,,,0,0,Los Angeles Rams (DEF/LAR) [-18.56],Las Vegas Raiders (DEF/LV) [-3.44],2267705,359.l.827116.tr.176
2016,6,2016-10-13 01:50:40,add/drop,Antdell & Ernie,,Spencer Ware,RB,16.23,Markus Wheaton,WR,,,,16.23,0,Spencer Ware (RB/KC) [16.23],Markus Wheaton (WR/FA),2267885,359.l.827116.tr.175
2016,6,2016-10-12 21:06:58,add/drop,Chris & Dom,,Vernon Davis,TE,-5.16,Los Angeles Rams,DEF,-18.56,,,0,0,Vernon Davis (TE/WAS) [-5.16],Los Angeles Rams (DEF/LAR) [-18.56],2267867,359.l.827116.tr.174
2016,6,2016-10-12 18:25:34,add/drop,Cambrias,,Alex Smith,QB,-19.88,Joe Flacco,QB,-5.29,,,0,0,Alex Smith (QB/KC) [-19.88],Joe Flacco (QB/BAL) [-5.29],2267734,359.l.827116.tr.173
2016,6,2016-10-12 16:13:13,add,Nolan & Vinny,,Rashad Jennings,RB,-0,,,,,,0,0,Rashad Jennings (RB/NYG) [-0],,2267650,359.l.827116.tr.172
2016,6,2016-10-12 16:07:42,add/drop,Cambrias,,Davante Adams,WR,30.8,Eric Decker,WR,,,,30.8,0,Davante Adams (WR/GB) [30.8],Eric Decker (WR/NYJ),2267735,359.l.827116.tr.171
2016,6,2016-10-12 14:37:21,add/drop,GaTTa,,DeAngelo Williams,RB,-75.49,Cameron Brate,TE,18.43,,,-18.43,0,DeAngelo Williams (RB/PIT) [-75.49],Cameron Brate (TE/TB) [18.43],2267706,359.l.827116.tr.170
2016,6,2016-10-12 14:34:48,add/drop,GaTTa,,Coby Fleener,TE,-0.21,Jacob Tamme,TE,-54.52,,,0,0,Coby Fleener (TE/NO) [-0.21],Jacob Tamme (TE/ATL) [-54.52],2267707,359.l.827116.tr.169
2016,6,2016-10-12 13:15:03,add/drop,Rob & GregBo,,Cameron Meredith,WR,-1.31,Ryan Tannehill,QB,-30.66,,,0,0,Cameron Meredith (WR/FA) [-1.31],Ryan Tannehill (QB/MIA) [-30.66],2267819,359.l.827116.tr.168
2016,6,2016-10-12 11:05:06,drop,Nolan & Vinny,,,,,Josh Lambo,K,-12.38,,,0,0,,Josh Lambo (K/LAC) [-12.38],2267651,359.l.827116.tr.167
2016,6,2016-10-12 09:26:44,add/drop,Cambrias,,Cairo Santos,K,2.75,Blair Walsh,K,-50.88,,,2.75,0,Cairo Santos (K/KC) [2.75],Blair Walsh (K/MIN) [-50.88],2267736,359.l.827116.tr.166
2016,6,2016-10-12 08:52:25,add/drop,Cambrias,,Tennessee Titans,DEF,-16.5,Spencer Ware,RB,16.23,1,,-16.23,0,Tennessee Titans (DEF/TEN) [-16.5],Spencer Ware (RB/KC) [16.23],2267737,359.l.827116.tr.163
2016,6,2016-10-12 08:52:25,add/drop,Cambrias,,Devontae Booker,RB,-9.9,Rashad Jennings,RB,-0,105,,0,0,Devontae Booker (RB/DEN) [-9.9],Rashad Jennings (RB/NYG) [-0],2267738,359.l.827116.tr.159
2016,6,2016-10-12 08:52:25,add/drop,Pung & Tralie,,Justin Forsett,RB,-56.86,DeAngelo Williams,RB,-75.49,10,,0,0,Justin Forsett (RB/BAL) [-56.86],DeAngelo Williams (RB/PIT) [-75.49],2267801,359.l.827116.tr.161
2016,6,2016-10-12 08:52:25,add,Chris & Dom,,Jeremy Kerley,WR,-43.45,,,,200,,0,0,Jeremy Kerley (WR/SF) [-43.45],,2267868,359.l.827116.tr.158
2016,6,2016-10-12 08:52:25,add,Antdell & Ernie,,Derrick Henry,RB,-28.94,,,,1,,0,0,Derrick Henry (RB/TEN) [-28.94],,2267886,359.l.827116.tr.162
2016,6,2016-10-12 08:52:25,add/drop,Antdell & Ernie,,Sammie Coates,WR,-87.38,Charles Sims,RB,-61.74,250,,0,0,Sammie Coates (WR/PIT) [-87.38],Charles Sims (RB/TB) [-61.74],2267887,359.l.827116.tr.157
2016,6,2016-10-12 08:52:25,add/drop,LFTLR,,Tavon Austin,WR,-29.15,Danny Amendola,WR,-66.07,25,,0,0,Tavon Austin (WR/LAR) [-29.15],Danny Amendola (WR/NE) [-66.07],2267906,359.l.827116.tr.160
2016,6,2016-10-12 00:09:10,trade,Rob & GregBo,LFTLR,,,,,,,,,126.67,0,Darren Sproles (RB/PHI) [-1.99] | Drew Brees (QB/NO) [42.65],Tevin Coleman (RB/ATL) [-19.94] | Danny Amendola (WR/NE) [-66.07],2267820,359.l.827116.tr.156
2016,6,2016-10-12 00:09:10,trade,LFTLR,Rob & GregBo,,,,,,,,,-126.67,1,Tevin Coleman (RB/ATL) [-19.94] | Danny Amendola (WR/NE) [-66.07],Darren Sproles (RB/PHI) [-1.99] | Drew Brees (QB/NO) [42.65],2267907,359.l.827116.tr.156
2016,6,2016-10-11 16:45:31,drop,Antdell & Ernie,,,,,Hunter Henry,TE,-17.67,,,0,0,,Hunter Henry (TE/LAC) [-17.67],2267888,359.l.827116.tr.155
2016,5,2016-10-09 06:18:53,add/drop,Pung & Tralie,,Jacquizz Rodgers,RB,-35.1,Anquan Boldin,WR,-21.9,,,0,0,Jacquizz Rodgers (RB/FA) [-35.1],Anquan Boldin (WR/DET) [-21.9],2267802,359.l.827116.tr.154
2016,5,2016-10-07 17:17:20,trade,Cambrias,Pung & Tralie,,,,,,,,,-15.72,0,Philip Rivers (QB/LAC) [-7.54],Jeremy Hill (RB/CIN) [8.18],2267739,359.l.827116.tr.153
2016,5,2016-10-07 17:17:20,trade,Pung & Tralie,Cambrias,,,,,,,,,15.72,1,Jeremy Hill (RB/CIN) [8.18],Philip Rivers (QB/LAC) [-7.54],2267803,359.l.827116.tr.153
2016,5,2016-10-06 18:14:17,add/drop,Ronnie,,Dontrelle Inman,WR,-18.68,Malcolm Mitchell,WR,-44.78,,,0,0,Dontrelle Inman (WR/LAC) [-18.68],Malcolm Mitchell (WR/NE) [-44.78],2267640,359.l.827116.tr.152
2016,5,2016-10-06 08:55:07,add/drop,Richie,,DeAndre Washington,RB,-47.63,Kansas City Chiefs,DEF,18.75,,,-18.75,0,DeAndre Washington (RB/LV) [-47.63],Kansas City Chiefs (DEF/KC) [18.75],2267766,359.l.827116.tr.149
2016,5,2016-10-05 20:27:34,add/drop,Richie,,Pittsburgh Steelers,DEF,-2.25,Mohamed Sanu,WR,-33.68,,,0,0,Pittsburgh Steelers (DEF/PIT) [-2.25],Mohamed Sanu (WR/ATL) [-33.68],2267767,359.l.827116.tr.148
2016,5,2016-10-05 20:20:47,add/drop,Richie,,Fozzy Whittaker,RB,-69.75,Tyler Lockett,WR,-30.83,,,0,0,Fozzy Whittaker (RB/CAR) [-69.75],Tyler Lockett (WR/SEA) [-30.83],2267768,359.l.827116.tr.147
2016,5,2016-10-05 20:08:49,drop,GaTTa,,,,,Adam Humphries,WR,-53.18,,,0,0,,Adam Humphries (WR/TB) [-53.18],2267708,359.l.827116.tr.146
2016,5,2016-10-05 20:08:49,trade,GaTTa,Chris & Dom,,,,,,,,,3.9,0,Kyle Rudolph (TE/MIN) [10.05] | Emmanuel Sanders (WR/DEN) [-3],Kelvin Benjamin (TE/CAR) [3.15],2267709,359.l.827116.tr.145
2016,5,2016-10-05 20:08:49,trade,Chris & Dom,GaTTa,,,,,,,,,-3.9,1,Kelvin Benjamin (TE/CAR) [3.15],Kyle Rudolph (TE/MIN) [10.05] | Emmanuel Sanders (WR/DEN) [-3],2267869,359.l.827116.tr.145
2016,5,2016-10-05 18:47:37,add,Chris & Dom,,Los Angeles Rams,DEF,-22.5,,,,,,0,0,Los Angeles Rams (DEF/LAR) [-22.5],,2267870,359.l.827116.tr.144
2016,5,2016-10-05 18:45:19,drop,Team JoeBa,,,,,Chris Ivory,RB,-22.73,,,0,0,,Chris Ivory (RB/FA) [-22.73],2267842,359.l.827116.tr.143
2016,5,2016-10-05 18:45:19,trade,Team JoeBa,Chris & Dom,,,,,,,,,22.51,1,Brandin Cooks (WR/NO) [29.93] | Jerick McKinnon (RB/MIN) [-19.05],Jordan Reed (TE/WAS) [-11.63],2267843,359.l.827116.tr.142
2016,5,2016-10-05 18:45:19,trade,Chris & Dom,Team JoeBa,,,,,,,,,-22.51,0,Jordan Reed (TE/WAS) [-11.63],Brandin Cooks (WR/NO) [29.93] | Jerick McKinnon (RB/MIN) [-19.05],2267871,359.l.827116.tr.142
2016,5,2016-10-05 18:05:44,trade,Frank & Julian,Pung & Tralie,,,,,,,,,-55.35,0,Matt Jones (RB/WAS) [-69.6],Stefon Diggs (WR/MIN) [-14.25],2267679,359.l.827116.tr.141
2016,5,2016-10-05 18:05:44,trade,Pung & Tralie,Frank & Julian,,,,,,,,,55.35,1,Stefon Diggs (WR/MIN) [-14.25],Matt Jones (RB/WAS) [-69.6],2267804,359.l.827116.tr.141
2016,5,2016-10-05 13:27:32,add/drop,Cambrias,,Dion Lewis,RB,-53.33,Dwayne Washington,RB,-64.5,,,0,0,Dion Lewis (RB/FA) [-53.33],Dwayne Washington (RB/DET) [-64.5],2267740,359.l.827116.tr.140
2016,5,2016-10-05 12:49:33,add/drop,Pung & Tralie,,Dan Carpenter,K,-19.2,Cairo Santos,K,-1.2,,,0,0,Dan Carpenter (K/BUF) [-19.2],Cairo Santos (K/KC) [-1.2],2267805,359.l.827116.tr.139
2016,5,2016-10-05 11:08:50,add/drop,Nolan & Vinny,,James White,RB,6.15,Orleans Darkwa,RB,-88.13,,,6.15,0,James White (RB/NE) [6.15],Orleans Darkwa (RB/FA) [-88.13],2267652,359.l.827116.tr.138
2016,5,2016-10-05 10:41:56,add/drop,Nolan & Vinny,,Josh Lambo,K,-12.45,Victor Cruz,WR,-67.43,,,0,0,Josh Lambo (K/LAC) [-12.45],Victor Cruz (WR/NYG) [-67.43],2267653,359.l.827116.tr.137
2016,5,2016-10-05 09:03:28,add/drop,Nolan & Vinny,,Bilal Powell,RB,16.88,Derrick Henry,RB,-33.3,55,,16.88,0,Bilal Powell (RB/NYJ) [16.88],Derrick Henry (RB/TEN) [-33.3],2267654,359.l.827116.tr.125
2016,5,2016-10-05 09:03:28,add,Frank & Julian,,Robert Woods,WR,-51.53,,,,10,,0,0,Robert Woods (WR/BUF) [-51.53],,2267680,359.l.827116.tr.129
2016,5,2016-10-05 09:03:28,add,Frank & Julian,,Eddie Royal,WR,-87.38,,,,25,,0,0,Eddie Royal (WR/CHI) [-87.38],,2267681,359.l.827116.tr.128
2016,5,2016-10-05 09:03:28,add/drop,GaTTa,,Terrance West,RB,6.6,Josh Gordon,WR,,195,,6.6,0,Terrance West (RB/BAL) [6.6],Josh Gordon (WR/FA),2267710,359.l.827116.tr.124
2016,5,2016-10-05 09:03:28,add/drop,Pung & Tralie,,Bobby Rainey,RB,-71.4,Kevin White,WR,,1,,0,0,Bobby Rainey (RB/TB) [-71.4],Kevin White (WR/CHI),2267806,359.l.827116.tr.132
2016,5,2016-10-05 09:03:28,add/drop,Pung & Tralie,,Buffalo Bills,DEF,-20.25,Washington Commanders,DEF,-13.5,1,,0,0,Buffalo Bills (DEF/BUF) [-20.25],Washington Commanders (DEF/WAS) [-13.5],2267807,359.l.827116.tr.131
2016,5,2016-10-05 09:03:28,add/drop,Rob & GregBo,,Danny Amendola,WR,-79.43,Pittsburgh Steelers,DEF,-2.25,3,,0,0,Danny Amendola (WR/NE) [-79.43],Pittsburgh Steelers (DEF/PIT) [-2.25],2267821,359.l.827116.tr.130
2016,5,2016-10-05 09:03:28,add/drop,Antdell & Ernie,,Hunter Henry,TE,-16.2,Coby Fleener,TE,-9.45,50,,0,0,Hunter Henry (TE/LAC) [-16.2],Coby Fleener (TE/NO) [-9.45],2267889,359.l.827116.tr.127
2016,5,2016-10-05 09:03:28,add/drop,Antdell & Ernie,,Mason Crosby,K,4.05,Josh Lambo,K,-12.45,50,,4.05,0,Mason Crosby (K/GB) [4.05],Josh Lambo (K/LAC) [-12.45],2267890,359.l.827116.tr.126
2016,4,2016-10-02 13:43:20,add/drop,LFTLR,,Houston Texans,DEF,-19.5,Green Bay Packers,DEF,-3.25,,,0,0,Houston Texans (DEF/HOU) [-19.5],Green Bay Packers (DEF/GB) [-3.25],2267908,359.l.827116.tr.123
2016,4,2016-10-01 23:36:10,add/drop,Cambrias,,Martellus Bennett,TE,6.42,Dexter McCluster,RB,-92.87,,,6.42,0,Martellus Bennett (TE/NE) [6.42],Dexter McCluster (RB/FA) [-92.87],2267741,359.l.827116.tr.122
2016,4,2016-10-01 21:18:56,drop,Nolan & Vinny,,,,,Houston Texans,DEF,-19.5,,,0,0,,Houston Texans (DEF/HOU) [-19.5],2267655,359.l.827116.tr.121
2016,4,2016-10-01 21:18:56,trade,Nolan & Vinny,Frank & Julian,,,,,,,,,-90.67,0,Orleans Darkwa (RB/FA) [-89.62] | Amari Cooper (WR/LV) [20.07] | New England Patriots (DEF/NE) [7.31],Latavius Murray (RB/LV) [28.76] | Mike Wallace (WR/BAL) [-0.33],2267656,359.l.827116.tr.120
2016,4,2016-10-01 21:18:56,trade,Frank & Julian,Nolan & Vinny,,,,,,,,,90.67,1,Latavius Murray (RB/LV) [28.76] | Mike Wallace (WR/BAL) [-0.33],Orleans Darkwa (RB/FA) [-89.62] | Amari Cooper (WR/LV) [20.07] | New England Patriots (DEF/NE) [7.31],2267682,359.l.827116.tr.120
2016,4,2016-09-29 18:01:55,add/drop,Pung & Tralie,,Anquan Boldin,WR,-20.72,Tavon Austin,WR,-34.45,,,0,0,Anquan Boldin (WR/DET) [-20.72],Tavon Austin (WR/LAR) [-34.45],2267808,359.l.827116.tr.119
2016,4,2016-09-29 16:21:15,add/drop,Richie,,Kansas City Chiefs,DEF,14.63,Miami Dolphins,DEF,2.44,,,12.19,0,Kansas City Chiefs (DEF/KC) [14.63],Miami Dolphins (DEF/MIA) [2.44],2267769,359.l.827116.tr.118
2016,4,2016-09-29 15:38:44,drop,Frank & Julian,,,,,Trey Burton,TE,-57.28,,,0,0,,Trey Burton (TE/FA) [-57.28],2267683,359.l.827116.tr.117
2016,4,2016-09-29 10:28:47,add/drop,Antdell & Ernie,,Josh Lambo,K,-11.38,Mason Crosby,K,-2.44,,,0,0,Josh Lambo (K/LAC) [-11.38],Mason Crosby (K/GB) [-2.44],2267891,359.l.827116.tr.116
2016,4,2016-09-29 09:44:34,add/drop,Cambrias,,Steve Smith,WR,-4.23,Clive Walford,TE,-49.16,,,0,0,Steve Smith (WR/BAL) [-4.23],Clive Walford (TE/LV) [-49.16],2267742,359.l.827116.tr.115
2016,4,2016-09-29 03:18:27,add/drop,GaTTa,,Duke Johnson,RB,-7.39,Robert Woods,WR,-47.29,,,0,0,Duke Johnson (RB/CLE) [-7.39],Robert Woods (WR/BUF) [-47.29],2267711,359.l.827116.tr.114
2016,4,2016-09-29 03:05:49,add/drop,GaTTa,,Cameron Brate,TE,17.31,Martellus Bennett,TE,6.42,,,10.89,0,Cameron Brate (TE/TB) [17.31],Martellus Bennett (TE/NE) [6.42],2267712,359.l.827116.tr.113
2016,4,2016-09-28 20:23:06,add/drop,GaTTa,,Wendell Smallwood,RB,-69.14,Jesse James,TE,-43.31,,,0,0,Wendell Smallwood (RB/PHI) [-69.14],Jesse James (TE/PIT) [-43.31],2267713,359.l.827116.tr.112
2016,4,2016-09-28 20:21:37,add/drop,GaTTa,,Adam Humphries,WR,-60.86,James White,RB,12.84,,,-12.84,0,Adam Humphries (WR/TB) [-60.86],James White (RB/NE) [12.84],2267714,359.l.827116.tr.111
2016,4,2016-09-28 20:19:34,add/drop,GaTTa,,Robert Woods,WR,-47.29,Shane Vereen,RB,-94.41,,,0,0,Robert Woods (WR/BUF) [-47.29],Shane Vereen (RB/NYG) [-94.41],2267715,359.l.827116.tr.110
2016,4,2016-09-28 18:03:30,add,Rob & GregBo,,Pittsburgh Steelers,DEF,0.81,,,,,,0.81,0,Pittsburgh Steelers (DEF/PIT) [0.81],,2267822,359.l.827116.tr.109
2016,4,2016-09-28 18:03:11,drop,Rob & GregBo,,,,,Kansas City Chiefs,DEF,14.63,,,-14.63,0,,Kansas City Chiefs (DEF/KC) [14.63],2267823,359.l.827116.tr.108
2016,4,2016-09-28 17:28:15,add/drop,Richie,,Kenneth Dixon,RB,-28.52,C.J. Uzomah,TE,-73.37,,,0,0,Kenneth Dixon (RB/FA) [-28.52],C.J. Uzomah (TE/CIN) [-73.37],2267770,359.l.827116.tr.107
2016,4,2016-09-28 15:26:17,add/drop,Team JoeBa,,Marcus Mariota,QB,14.79,Phillip Dorsett,WR,-67.93,,,14.79,0,Marcus Mariota (QB/TEN) [14.79],Phillip Dorsett (WR/IND) [-67.93],2267844,359.l.827116.tr.106
2016,4,2016-09-28 07:52:50,add/drop,Nolan & Vinny,,Andy Dalton,QB,-2.71,Ryan Fitzpatrick,QB,-97.87,40,,0,0,Andy Dalton (QB/CIN) [-2.71],Ryan Fitzpatrick (QB/NYJ) [-97.87],2267657,359.l.827116.tr.98
2016,4,2016-09-28 07:52:50,add/drop,Nolan & Vinny,,Adrian Peterson,RB,-98.23,Rishard Matthews,WR,12.68,70,,-12.68,0,Adrian Peterson (RB/MIN) [-98.23],Rishard Matthews (WR/TEN) [12.68],2267658,359.l.827116.tr.97
2016,4,2016-09-28 07:52:50,add/drop,Frank & Julian,,Orleans Darkwa,RB,-89.62,Fozzy Whittaker,RB,-63.7,10,,0,0,Orleans Darkwa (RB/FA) [-89.62],Fozzy Whittaker (RB/CAR) [-63.7],2267684,359.l.827116.tr.100
2016,4,2016-09-28 07:52:50,add,Frank & Julian,,Zach Miller,TE,-30.39,,,,15,,0,0,Zach Miller (TE/CHI) [-30.39],,2267685,359.l.827116.tr.99
2016,4,2016-09-28 07:52:50,add/drop,Pung & Tralie,,Washington Commanders,DEF,-12.19,Tampa Bay Buccaneers,DEF,17.06,1,,-17.06,0,Washington Commanders (DEF/WAS) [-12.19],Tampa Bay Buccaneers (DEF/TB) [17.06],2267809,359.l.827116.tr.102
2016,4,2016-09-28 07:52:50,add,Rob & GregBo,,Kansas City Chiefs,DEF,14.63,,,,3,,14.63,0,Kansas City Chiefs (DEF/KC) [14.63],,2267824,359.l.827116.tr.101
2016,4,2016-09-28 07:52:50,add/drop,Team JoeBa,,Jamison Crowder,WR,-1.06,Justin Forsett,RB,-76.38,75,,0,0,Jamison Crowder (WR/WAS) [-1.06],Justin Forsett (RB/BAL) [-76.38],2267845,359.l.827116.tr.96
2016,3,2016-09-26 21:15:30,drop,Rob & GregBo,,,,,Torrey Smith,WR,-107.8,,,0,0,,Torrey Smith (WR/SF) [-107.8],2267825,359.l.827116.tr.95
2016,3,2016-09-25 15:35:00,add/drop,Cambrias,,Clive Walford,TE,-53.38,Andy Dalton,QB,-6.81,,,0,0,Clive Walford (TE/LV) [-53.38],Andy Dalton (QB/CIN) [-6.81],2267743,359.l.827116.tr.94
2016,3,2016-09-23 11:19:33,add/drop,Antdell & Ernie,,Markus Wheaton,WR,-133.88,Vincent Jackson,WR,-131.25,,,0,0,Markus Wheaton (WR/FA) [-133.88],Vincent Jackson (WR/TB) [-131.25],2267892,359.l.827116.tr.93
2016,3,2016-09-22 22:23:22,add/drop,Chris & Dom,,Kyle Rudolph,TE,30.63,Zach Miller,TE,-12.95,,,30.63,0,Kyle Rudolph (TE/MIN) [30.63],Zach Miller (TE/CHI) [-12.95],2267872,359.l.827116.tr.92
